Thrissur,Kadangode,CPI(M)
Thrissur,Mullurkara,CPI(M)
Thrissur,Thekkumkara,CPI(M)
Thrissur,Varavoor,CPI(M)
Thrissur,Velur,CPI(M)
Thrissur,Chelakkara,CPI(M)
Thrissur,VallatholNagar,CPI(M)
Thrissur,Kondazhy,INC
Thrissur,Panjal,CPI(M)
Thrissur,Pazhayannur,INC
Thrissur,Thiruvilwamala,INC
Thrissur,Kolazhy,CPI(M)
Thrissur,Madakkathara,CPI(M)
Thrissur,Nadathara,CPI(M)
Thrissur,Pananchery,CPI(M)
Thrissur,Puthur,CPI(M)
Thrissur,Adat,CPI(M)
Thrissur,Arimpur,CPI(M)
Thrissur,Avanur,CPI(M)
Thrissur,Kaiparambu,CPI(M)
Thrissur,Mulakunnathukavu,INDEPENDENT
Thrissur,Tholur,INC
Thrissur,Elavally,CPI(M)
Thrissur,Mullassery,CPI(M)
Thrissur,Pavaratty,INDEPENDENT
Thrissur,Venkitangu,CPI(M)
Thrissur,Engandiyur,CPI(M)
Thrissur,Vatanapally,CPI(M)
Thrissur,Thalikulam,CPI(M)
Thrissur,Nattika,CPI(M)
Thrissur,Valapad,CPI(M)
Thrissur,Anthikad,CPI(M)
Thrissur,Thanniyam,CPI(M)
Thrissur,Chazhur,CPI(M)
Thrissur,Manalur,INC
Thrissur,Avinissery,BJP
Thrissur,Cherpu,INC
Thrissur,Paralam,CPI
Thrissur,Vallachira,CPI(M)
Thrissur,Alagappanagar,INC
Thrissur,Kodakara,CPI(M)
Thrissur,Mattathur,CPI(M)
Thrissur,Nenmanikkara,CPI(M)
Thrissur,Pudukad,INC
Thrissur,Thrikkur,INC
Thrissur,Varandarappilly,CPI(M)
Thrissur,Karalam,CPI(M)
Thrissur,Kattoor,CPI(M)
Thrissur,Muriyad,CPI(M)
Thrissur,Parappukkara,CPI(M)
Thrissur,Padiyur,CPI
Thrissur,Poomangalam,CPI(M)
Thrissur,Puthenchira,CPI(M)
Thrissur,Vellangallur,CPI(M)
Thrissur,Velukara,CPI(M)
Thrissur,Edathiruthy,CPI(M)
Thrissur,Kaipamangalam,INC
Thrissur,Mathilakam,CPI(M)
Thrissur,Perinjanam,CPI(M)
Thrissur,Sreenarayanapuram,CPI(M)
Thrissur,Edavilangu,CPI(M)
Thrissur,Eriyad,CPI(M)
Thrissur,Aloor,CPI(M)
Thrissur,Annamanada,CPI(M)
Thrissur,Kuzhur,INC
Thrissur,Mala,CPI
Thrissur,Poyya,INC
Thrissur,Kadukutty,CPI(M)
Thrissur,Kodassery,INC
Thrissur,Koratty,CPI(M)
Thrissur,Meloor,CPI(M)
Thrissur,Pariyaram,CPI(M)
Thrissur,Athirappilly,CPI
